id,name,name_to_match,type,lang,notes
04ntynb59,ASUTECH,asutech,2,en,Seems more likely to be Asuansi Technical Institute (in Ghana)
04ntynb59,Enugu State University of Science and Technology,enugu state university of science and technology,1,en,
04ntynb59,ESUT,esut,10,en,
04p1vet95,IFENG,ifeng,2,en,
04p1vet95,Institute for Future Engineering,institute for future engineering,1,en,
04p1vet95,未来工学研究所,未来工学研究所,2,ja,
04p2v2s43,XPRIZE,xprize,2,en,
04p2v2s43,XPRIZE Foundation,xprize foundation,1,en,
04p3kp518,"Seismological Observatory at the Faculty of Natural Sciences and Mathematics, Ss. Cyril and Methodius University, Skopje, Republic of Macedonia",seismological observatory at the faculty of natural sciences and mathematics ss cyril and methodius university skopje republic of macedonia,1,en,
04p3kp518,"Seismological Observatory at the Faculty of Natural Sciences and Mathematics, St. Cyril and Methodius University, Skopje, Republic of Macedonia",seismological observatory at the faculty of natural sciences and mathematics st cyril and methodius university skopje republic of macedonia,2,en,
04p3kp518,Seismological Observatory Skopje,seismological observatory skopje,2,en,
04p3kp518,"Seismological Observatory, PMF, UKIM, Skopje. Сеизмолошка опсерваторија, ПМФ",seismological observatory pmf ukim skopje сеизмолошка опсерваторија пмф,2,"en, mk",
04p3kp518,SORM,sorm,10,en,
04p3kp518,Сеизмолошка опсерваторија Скопје,сеизмолошка опсерваторија скопје,2,mk,
04p3kp518,"Сеизмолошка опсерваторија, ПМФ, УКИМ, Скопје",сеизмолошка опсерваторија пмф уким скопје,2,mk,
04p3kp518,"Сеизмолошка опсерваторија, Природно-математички факултет, Универзитет Св. Кирил и Методиј во Скопје",сеизмолошка опсерваторија природно-математички факултет универзитет св кирил и методиј во скопје,2,mk,
04p54bb05,Zambart,zambart,1,en,Zambia AIDS Related Tuberculosis project
04phycn98,Colegio de San Beda,colegio de san beda,2,es,
04phycn98,San Beda College,san beda college,2,en,
04phycn98,San Beda University,san beda university,1,en,
04pk7zz41,ARC,arc,10,en,
04pk7zz41,ARC LTER,arc lter,10,en,
04pk7zz41,Arctic Long Term Ecological Research,arctic long term ecological research,1,en,
04pk7zz41,Arctic LTER,arctic lter,2,en,
04pv4k943,Gidrometcentr Rossii,gidrometcentr rossii,2,ru,
04pv4k943,Hydrometcentre of Russia,hydrometcentre of russia,2,en,
04pv4k943,Hydrometeorological Centre of Russia,hydrometeorological centre of russia,2,en,
04pv4k943,Hydrometeorological Research Centre of Russian Federation,hydrometeorological research centre of russian federation,1,en,
04pv4k943,федеральное государственное бюджетное учреждение Гидрометеорологический научно-исследовательский центр Российской Федерации,федеральное государственное бюджетное учреждение гидрометеорологический научно-исследовательский центр российской федерации,2,ru,
04q29nn62,OncoThAI,oncothai,1,gen,
04q29nn62,OncoThAI - Therapies Assistées par Lasers et Immunothérapies pour l’Oncologie,Oncothai-therapies assistées par lasers et immunothérapies pour l’oncologie,2,fr,
04q29nn62,Therapies Assistées par Lasers et Immunothérapies pour l’Oncologie,therapies assistées par lasers et immunothérapies pour l’oncologie,2,fr,
04q8hbr41,Noblis,noblis,1,cm,Commercial company
04qbxvw09,MAMA-86,mama-86,1,neo,
04qbxvw09,Ukrainian National Environmental NGO MAMA-86,ukrainian national environmental ngo mama-86,2,en,
04qc37m11,TeamAlert,teamalert,1,en,
04qf1dc42,Plazi,plazi,2,pep,Seems to be named after local naturalist Placidus Spescha 
04qf1dc42,Plazi Verein,plazi verein,1,de,Plazi group’
04qfh2k37,MAS,mas,10,en,
04qfh2k37,Mongol ulsyn Shinjlekh ukhaany Akademi,mongol ulsyn shinjlekh ukhaany akademi,2,mn,
04qfh2k37,Mongolian Academy of Sciences,mongolian academy of sciences,1,en,
04qfh2k37,Монгол улсын Шинжлэх ухааны Академи,монгол улсын шинжлэх ухааны академи,2,mn,
04qjrz315,Universitet Kajnar,universitet kajnar,1,kk,
04qmzfs71,Pôle Régional de Recherche Appliquée au Développement des Systèmes Agricoles d'Afrique Centrale,pôle régional de recherche appliquée au développement des systèmes agricoles d’afrique centrale,2,fr,
04qmzfs71,PRASAC,prasac,1,fr,
04qpssw85,Elektropribor,elektropribor,2,ru,
04qpssw85,SRC RF,src rf,10,en,
04qpssw85,State Research Center of the Russian Federation,state research center of the russian federation,1,en,
04qpssw85,ЦНИИ Электроприбор,цнии электроприбор,2,ru,
04r61xa45,Saiseikai Ibaraki Hospital,saiseikai ibaraki hospital,1,en,
04r61xa45,Shakai Fukushihojinonshizaidanosakafusaiseikaiibaraki Byoin,shakai fukushihojinonshizaidanosakafusaiseikaiibaraki byoin,2,ja,
04r61xa45,大阪府済生会茨木病院,大阪府済生会茨木病院,2,ja,
04r8tsy16,Kokuritsu Kagaku Hakubutsukan,kokuritsu kagaku hakubutsukan,2,ja,
04r8tsy16,National Museum of Nature and Science,national museum of nature and science,1,en,
04r8tsy16,National Science Museum of Japan,national science museum of japan,2,en,
04r8tsy16,Tokyo Museum,tokyo museum,2,en,
04r8tsy16,国立科学博物館,国立科学博物館,2,ja,
04rawk951,Chumakov Institute of Poliomyelitis and Viral Encephalitides,chumakov institute of poliomyelitis and viral encephalitides,1,en,
04rawk951,"Federal State Scientific Institution ""Institute of Poliomyelitis and Viral Encephalitis behalf of MP Chumakov"" of the Russian Academy of Medical Sciences",federal state scientific institution institute of poliomyelitis and viral encephalitis behalf of mp chumakov of the russian academy of medical sciences,2,en,
04rawk951,FSUE of Chumakov IPVE,fsue of chumakov ipve,2,en,
04rawk951,Институт полиомиелита и вирусных энцефалитов,институт полиомиелита и вирусных энцефалитов,2,ru,
04rcfgv74,Krasuong Kaksekar,krasuong kaksekar,2,km,presumed
04rcfgv74,Ministry of Agriculture Forestry and Fisheries,ministry of agriculture forestry and fisheries,1,en,
04rcfgv74,ក្រសួងកសិកម្ម រុក្ខាប្រមាញ់ និងនេសាទ,ក្រសួងកសិកម្ម រុក្ខាប្រមាញ់ និងនេសាទ,2,km,
04rctme81,GTIIT,gtiit,10,en,
04rctme81,Guangdong Technion,guangdong technion,2,en,
04rctme81,Guangdong Technion-Israel Institute of Technology,guangdong technion-israel institute of technology,1,en,
04rctme81,广东以色列理工学院,广东以色列理工学院,2,zh,
04rrhkc58,MDLU Dubai,mdlu dubai,2,en,
04rrhkc58,MODUL University Dubai,modul university dubai,1,en,
04rrhkc58,MU Dubai,mu dubai,2,en,
04rrhkc58,MUDC,mudc,10,en,
04rtr9n62,Scottish Qualifications Authority,scottish qualifications authority,1,en,
04rtr9n62,SQA,sqa,10,en,
04rtr9n62,Ùghdarras Theisteanas na h-Alba,ùghdarras theisteanas na h-alba,2,gd,
04rymkk69,MuIT,muit,10,en,
04rymkk69,Muroran Institute of Technology,muroran institute of technology,1,en,
04rymkk69,Muroran Kōgyō Daigaku,muroran kōgyō daigaku,2,ja,
04rymkk69,MuroranIT,muroranit,2,en,
04rymkk69,室蘭工業大学,室蘭工業大学,2,ja,
04rzagz55,Kyoto Municipal Utano,kyoto municipal utano,2,en,
04rzagz55,National Sanatorium Utano hospital ,national sanatorium utano hospital,2,en,
04rzagz55,Utano Hospital,utano hospital,1,en,
04rzagz55,独立行政法人国立病院機構宇多野病院,独立行政法人国立病院機構宇多野病院,2,ja,
04s36wq82,Inatura,inatura,1,gen,
04s36wq82,inatura - Erlebnis Naturschau,inatura - erlebnis naturschau,2,de,
04s36wq82,Vorarlberger Naturschau,vorarlberger naturschau,2,de,
04s8jdf66,LASALLE,lasalle,2,pep,"Founder was a member of the  De La Salle Brothers, aka the Institute of the Brothers of the Christian Schools "
04s8jdf66,LASALLE College of the Arts,lasalle college of the arts,1,en,
04s8jdf66,Maktab Seni Lasalle,maktab seni lasalle,2,ms,
04s8jdf66,拉萨尔艺术学院,拉萨尔艺术学院,2,zh,
04sbhzq93,Changxuanyuan,changxuanyuan,2,zh,
04sbhzq93,China Nonferrous Metals Changsha Investigation Design Institute,china nonferrous metals changsha investigation design institute,1,en,
04sbhzq93,China Nonferrous Metals Industry Changsha Investigation and Design Institute,china nonferrous metals industry changsha investigation and design institute,2,en,
04sbhzq93,Metallurgical Survey Corporation Changsha Survey Company,metallurgical survey corporation changsha survey company,2,en,
04sbhzq93,中国有色金属长沙勘察设计院,中国有色金属长沙勘察设计院,2,zh,
04scnnc07,Akādemyāt ʼal-sādāt lil-ʿoloom al ʼedāriāh,akādemyāt ‘al-sādāt lil-’oloom al ‘edāriāh,2,ar,
04scnnc07,Sadat Academy for Management Sciences,sadat academy for management sciences,1,en,
04scnnc07,SAMS,sams,10,en,
04scnnc07,أكاديمية السادات للعلوم الإدارية,أكاديمية السادات للعلوم الإدارية,2,ar,
04scxn396,KEF,kef,2,hu,
04scxn396,Közbeszerzési és Ellátási Főigazgatóság,közbeszerzési és ellátási főigazgatóság,1,hu,
04scxn396,Központi Szolgáltatási Főigazgatóság,központi szolgáltatási főigazgatóság,2,hu,
04ssknj45,Kalusugan + Kalakasan,kalusugan + kalakasan,1,fil,“Health and Fitness” in Filipino
04ssknj45,Kalusugan Community Services,kalusugan community services,2,en,Does not appear to be the same organisation as Kalusugan + Kalakasan
04t0qbt32,Ollscoil Teicneolaíochta Bhaile Atha Cliath,ollscoil teicneolaíochta bhaile atha cliath,2,ga,
04t0qbt32,Technological University Dublin,technological university dublin,1,en,
04t0qbt32,TU Dublin,tu dublin,2,en,
04t514251,GDCCUSC,gdccusc,10,en,
04t514251,UK-China Guangdong CCUS Centre,uk-china guangdong ccus centre,1,en,
04tbt8b85,National Centre for Radio Astrophysics,national centre for radio astrophysics,1,en,
04tbt8b85,NCRA Pune,ncra pune,2,en,
04tbt8b85,NCRA TIFR,ncra tifr,10,en,
04tbt8b85,राष्ट्रीय रेडियो खगोल भौतिकी केन्द्र,राष्ट्रीय रेडियो खगोल भौतिकी केन्द्र,2,hi,
04tepr653,Until There’s A Cure,until there’s a cure,1,en,
04tfcjh39,Child Rights Foundation,child rights foundation,1,en,
04tfcjh39,Hintalovon,hintalovon,2,hu,Hungarian for ‘Rocking Horse’
04tfcjh39,Hintalovon Alapitvany,hintalovon alapitvany,2,hu,
04tfjah29,Baikal Limnological Station,baikal limnological station,2,en,
04tfjah29,Federal State Institution of Science Institute of Limnology of the Russian Academy of Sciences ( SPbNTs RAS ),federal state institution of science institute of limnology of the russian academy of sciences  spbnts ras,2,en,
04tfjah29,Limnological Institute,limnological institute,1,en,
04tfjah29,Федеральное государственное бюджетное учреждение науки Лимнологический институт Сибирского отделения Российской академии наук (ЛИН СО РАН),федеральное государственное бюджетное учреждение науки лимнологический институт сибирского отделения российской академии наук лин со ран,2,ru,
04tmafy09,ACC,acc,10,en,
04tmafy09,Ajāu Màhnfa Hipwúi,ajāu màhnfa hipwúi,2,yue,Yale transliteratrion of the Cantonese language
04tmafy09,Asian Cultural Council,asian cultural council,1,en,
04tmafy09,Yàzhōu Wénhuà Xiéhuì,yàzhōu wénhuà xiéhuì,2,zh,Corrected
04tnvnq52,Délégation Paris B,délégation paris b,1,fr,Part of CNRS
04tnvnq52,DR02,dr02,2,gen,
04tst3481,Hadassah,hadassah,1,he,"From a hebrew word for the Myrtle tree, a symbol of protection"
04tvaz881,UESD,uesd,10,en,
04tvaz881,UESD-Somanya,uesd-somanya,2,en,
04tvaz881,University of Environment and Sustainable Development,university of environment and sustainable development,1,en,
04ty8dh37,DELSU,delsu,2,en,
04ty8dh37,Delta State University,delta state university,1,en,
04v55xt17,WorldFish,worldfish,1,en,
04v7b3f33,Helen Keller International Nepal,helen keller international nepal,1,en,
04v7b3f33,HKI,hki,10,en,
04v9gtz82,Office of the Royal Society,office of the royal society,1,en,
04v9gtz82,Office of the Royal Society of Thailand,office of the royal society of thailand,2,en,
04v9gtz82,Royal Society of Thailand,royal society of thailand,2,en,
04v9gtz82,Samnakngan Ratchabandittayasapha,samnakngan ratchabandittayasapha,2,th,
04v9gtz82,สำนักงานราชบัณฑิตยสภา,สำนักงานราชบัณฑิตยสภา,2,th,
04vje9y05,NIIneftetruby,niineftetruby,2,ru,
04vje9y05,Research Institute of Development and Operation of oil-field Pipes,research institute of development and operation of oil-field pipes,1,en,
04vje9y05,Научно-исследовательский институт разработки и эксплуатации OCTG,научно-исследовательский институт разработки и эксплуатации octg,2,ru,
04vmq6d61,Planact,planact,1,en,
04vnpzv66,Pinkus,pinkus,2,pep,
04vnpzv66,Pinkus Dermatopathology Laboratory,pinkus dermatopathology laboratory,1,en,
04vpw9274,Björneborgs universitetscenter,björneborgs universitetscenter,2,sv,
04vpw9274,Porin yliopistokeskus,porin yliopistokeskus,2,fi,
04vpw9274,UCPori,ucpori,2,en,
04vpw9274,University Consortium of Pori,university consortium of pori,1,en,
04vqx8m08,Distribution Systems Research Institute,distribution systems research institute,2,en,
04vqx8m08,DSRI,dsri,10,en,
04vqx8m08,GS1 Japan,gs1 japan,1,en,Global standards (bar codes etc.)
04vqx8m08,一般財団法人流通システム開発センター,一般財団法人流通システム開発センター,2,ja,
04vyj0v05,Observado.org,observadoorg,2,gen,
04vyj0v05,Observation International,observation international,1,en,
04vyj0v05,Observation.org,observationorg,2,en,
04vyj0v05,Observations.be,observationsbe,2,fr,
04vyj0v05,Waarneming.nl,waarnemingnl,2,nl,
04vyj0v05,Waarnemingen.be,waarnemingenbe,2,nl,
04w61vh47,Laboratoire de Reproduction et Développement des Plantes,laboratoire de reproduction et développement des plantes,2,fr,
04w61vh47,Laboratoire RDP,laboratoire rdp,2,fr,
04w61vh47,Laboratoire Reproduction et Développement des Plantes,laboratoire reproduction et développement des plantes,1,fr,
04w61vh47,LRDP,lrdp,10,fr,
04w61vh47,Plant Reproduction and Development Laboratory – RDP,plant reproduction and development laboratory-rdp,2,fr,
04w61vh47,RDP,rdp,10,fr,
04w61vh47,RDP Reproduction et Développement des Plantes,rdp reproduction et développement des plantes,2,fr,
04w61vh47,UM 20,um 20,2,fr,
04w61vh47,UMR 5667,umr 5667,2,fr,
04w61vh47,UMR5667,umr5667,2,fr,
04w713f83,SCSVMV,scsvmv,10,ta,
04w713f83,Sri Chandrasekharendra Saraswathi Viswa Mahavidyalaya,sri chandrasekharendra saraswathi viswa mahavidyalaya,1,ta,
04w713f83,சிறி சந்தரசேகரேந்தரா சரஸ்வதி விஸ்வ மகாவித்யாலயா,சிறி சந்தரசேகரேந்தரா சரஸ்வதி விஸ்வ மகாவித்யாலயா,2,ta,
04w838r82,Kupat Holim Meuchedet,kupat holim meuchedet,1,he,
04w838r82,Meuchedet,meuchedet,2,neo,
04w838r82,Meuhedet Health Fund,meuhedet health fund,2,en,
04w838r82,קופת חולים ושירותי בריאות,קופת חולים ושירותי בריאות,2,he,
04w838r82,קופת חולים עממית,קופת חולים עממית,2,he,
04wdcx151,Northern Research Institute,northern research institute,1,en,
04wdcx151,Norut,norut,2,en,
04whx4k53,GIP,gip,10,en,
04whx4k53,GIP-Tbilisi,gip-tbilisi,2,en,
04whx4k53,Global Initiative on Psychiatry,global initiative on psychiatry,1,en,
04wk1rj64,Bioland,bioland,2,neo,
04wk1rj64,Bioland e.V.,bioland ev,1,neo,
04wk1rj64,Bioland Verband für organisch-biologischen Landbau e.V.,bioland verband für organisch-biologischen landbau ev,2,de,
04wktzw65,CCDC,ccdc,10,en,
04wktzw65,China CDC,china cdc,2,en,
04wktzw65,Chinese Center For Disease Control and Prevention,chinese center for disease control and prevention,1,en,
04wktzw65,北京市预防医学研究中心,北京市预防医学研究中心,2,zh,
04wsbgw88,Heartfile,heartfile,1,en,
04ww2n633,Fuahun Seismological Breau,fuahun seismological breau,1,en,Needs correction from ‘breau’ (wikidata error)
04ww2n633,抚顺市地震局,抚顺市地震局,2,zh,
04wxnsj81,DataCite,datacite,1,neo,
04wxq1e36,Otherlab,otherlab,1,en,
04xc1rd71,Yotsuya Medical Cube,yotsuya medical cube,1,en,
04xc1rd71,医療法人社団あんしん会四谷メディカルキューブ,医療法人社団あんしん会四谷メディカルキューブ,2,ja,
04xezgr31,CIBBIM-Nanomedicine,cibbim-nanomedicine,1,es,Centro en Investigación en Bioquímica y Biología Molecular para Nanomedicina 
04xezgr31,Clinical Nanomedicine and Advanced Therapies Research Center,clinical nanomedicine and advanced therapies research center,2,en,
04xfwhf17,Kagawa KOSEN,kagawa kosen,2,ja,Kosen = kōtō-senmon-gakkō (高等専門学校) = National Institute of Technology
04xfwhf17,"National Institute of Technology, Kagawa College",national institute of technology kagawa college,1,en,
04xfwhf17,NITKC,nitkc,10,en,
04xfwhf17,香川高等専門学校,香川高等専門学校,2,ja,
04xr5we72,Scientific University of the South,scientific university of the south,2,en,
04xr5we72,UCSUR,ucsur,2,es,
04xr5we72,Universidad Científica del Sur,universidad científica del sur,1,es,
04xsf1c37,EBC,ebc,10,en,
04xsf1c37,Eesti Biokeskus,eesti biokeskus,2,et,
04xsf1c37,Estonian Biocentre,estonian biocentre,1,en,
04xtarr15,Simula Metropolitan Center for Digital Engineering,simula metropolitan center for digital engineering,1,en,
04xtarr15,SimulaMet,simulamet,2,en,
04xtznh26,Adam University,adam university,2,en,
04xtznh26,BFEA,bfea,10,en,
04xtznh26,Bishkek Academy of Finance and Economics,bishkek academy of finance and economics,1,en,
04xtznh26,Universitet Adam,universitet adam,2,ky,
04xtznh26,Бишкекская Финансово – Экономическая Академия,бишкекская финансово – экономическая академия,2,ky,
04xybmk80,GS1,gs1,2,en,
04xybmk80,GS1 Belgium & Luxembourg,gs1 belgium & luxembourg,1,en,Part of the international Global Standards organisation (regulates bar codes)
04y52eq55,Federal Neuro Psychiatric Hospital,federal neuro psychiatric hospital,1,en,
04y52eq55,FNPHY-Yaba,fnphy-yaba,2,en,
04y52eq55,Yaba Asylum,yaba asylum,2,en,
04y52eq55,Yaba Psychiatric Hospital,yaba psychiatric hospital,2,en,
04y58d606,"BIT, Khulna",bit khulna,2,en,"Previous name, Bangladesh Institute of Technology (BIT) Kjhulna, 1986 – 2003"
04y58d606,Khulna University of Engineering & Technology,khulna university of engineering & technology,2,en,
04y58d606,Khulna University of Engineering and Technology,khulna university of engineering and technology,1,en,
04y58d606,KUET,kuet,10,en,
04y58d606,খুলনা প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয়,খুলনা প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয়,2,bn,
04y5vcf04,MantraCare,mantracare,1,en,
04ybc6178,CGIAR,cgiar,1,en,
04ybc6178,Consultative Group for International Agricultural Research,consultative group for international agricultural research,2,en,
04yh52k23,B. V. B. College of Engineering and Technology,b v b college of engineering and technology,2,en,
04yh52k23,BVBCET,bvbcet,10,en,
04yh52k23,KLE Tech,kle tech,2,"kn, en",KLE = Karnatak Lingayat Education 
04yh52k23,KLE Technological University,kle technological university,1,en,
04yh52k23,ಕೆ ಎಲ್ ಇ ತಾಂತ್ರಿಕ ಶಿಕ್ಷಣ ವಿಶ್ವವಿದ್ಯಾಲಯ,ಕೆ ಎಲ್ ಇ ತಾಂತ್ರಿಕ ಶಿಕ್ಷಣ ವಿಶ್ವವಿದ್ಯಾಲಯ,2,kn,
04yj19q41,HDLYY,hdlyy,10,zh,web site address of chinese language site
04yj19q41,Huadong Sanatorium,huadong sanatorium,1,en,
04yj19q41,华东疗养院,华东疗养院,2,zh,
04yn8rk66,UHC,uhc,1,en,Presumed. URL not accessible. United Health Care ?
04yqxxq63,zhōng nán cái dà,zhōng nán cái dà,2,zh,
04yqxxq63,Zhongnan University of Economics and Law,zhongnan university of economics and law,1,en,
04yqxxq63,ZUEL,zuel,10,en,
04yqxxq63,中南财经政法大学,中南财经政法大学,2,zh,
04yrq0159,Naval Surface Warfare Center Dahlgren Division,naval surface warfare center dahlgren division,2,en,
04yrq0159,NSWC Dahlgren,nswc dahlgren,2,en,
04yrq0159,NSWC Dahlgren Division,nswc dahlgren division,1,en,
04yrq0159,NSWCDD,nswcdd,10,en,
04yw93c88,Eko,eko,2,neo,"No ‘Eko’ as such. EKO Atlantic City is a planned city near Lagos. ILERA EKO Insurance Scheme is a social health insurance plan, under LSHS. EKOSHA is the resource mobilization arm of LASHMA "
04yw93c88,Lagos State Health Service Commission,lagos state health service commission,1,en,
04ywb0864,Jahangirnagar University,jahangirnagar university,1,en,
04ywb0864,Jahaŋgirnôgor Bishshobiddalôe,jahaŋgirnôgor bishshobiddalôe,2,bn,
04ywb0864,JU,ju,10,en,
04ywb0864,জাহাঙ্গীরনগর বিশ্ববিদ্যালয়,জাহাঙ্গীরনগর বিশ্ববিদ্যালয়,2,bn,
04yzyf194,Mahatma Gandhi University,mahatma gandhi university,1,en,
04yzyf194,MGU,mgu,10,en,
04yzyf194,MGU Rwanda,mgu rwanda,2,en,
04z77bq11,Pieta House,pieta house,1,gen,"Originally an Italian word (pitry, compassion)"
04z9hqv51,Nidan,nidan,1,hi,Translated as ‘diagnosis’ from the Hindi
04za16w58,Open Institute of Law,open institute of law,1,en,
04za16w58,Otkrytyy Yuridicheskiy Institut,otkrytyy yuridicheskiy institut,2,ru,
04za16w58,Открытый юридический институт,открытый юридический институт,2,ru,
04zbn7k04,Direktoratet for utviklingssamarbeid,direktoratet for utviklingssamarbeid,2,no,
04zbn7k04,Norad,norad,2,en,
04zbn7k04,Norwegian Agency for Development Cooperation,norwegian agency for development cooperation,1,en,
04zfn8472,Malecare,malecare,1,en,
04zfn8472,Malecare Inc,malecare inc,2,en,
04zmdqe71,Bank of Japan,bank of japan,1,en,
04zmdqe71,BOJ,boj,10,en,
04zmdqe71,Nichigin,nichigin,2,ja,
04zmdqe71,日本銀行,日本銀行,2,ja,
04zp4f313,Laboratoire de recherche en entreprise et décisions,laboratoire de recherche en entreprise et décisions,2,fr,
04zp4f313,Laboratory for Research on Enterprise and Decisions,laboratory for research on enterprise and decisions,1,en,
04zp4f313,RED Lab,red lab,2,gen,Corrected
04zp4f313,RED Laboratory,red laboratory,2,en,
04zp4f313,Unité de recherche RED,unité de recherche red,2,fr,
04zp4f313,UR RED,ur red,2,fr,
04zsrq347,SPCC,spcc,10,en,
04zsrq347,St. Paul's,st paul’s,2,en,
04zsrq347,St. Paul's Co-ed,st paul’s co-ed,2,en,
04zsrq347,St. Paul's Co-educational College,st paul’s co-educational college,1,en,
04zsrq347,St. Paul's Girls' College,st paul’s girls’ college,2,en,
04zsrq347,聖保羅男女中學,聖保羅男女中學,2,zh,
04zvr0529,Pitt Med,pitt med,2,en,
04zvr0529,University of Pittsburgh School of Medicine,university of pittsburgh school of medicine,1,en,
04zvr0529,UPSOM,upsom,10,en,
050apvm78,FRAXA,fraxa,2,neo,from Fragile X
050apvm78,Fraxa Research Foundation,fraxa research foundation,1,en,
050cwv729,Magen David Adom,magen david adom,1,he,Usually called MDA
050draa26,NRG Oncology,nrg oncology,1,en,"An acronym of acronyms: the National Surgical Adjuvant Breast and Bowel Project (NSABP), the Radiation Therapy Oncology Group (RTOG), and the Gynecologic Oncology Group (GOG) "
050fgea76,Kazahstanskoe Obshchestvo Bariatricheskih i Metabolicheskih Hirurgov,kazahstanskoe obshchestvo bariatricheskih i metabolicheskih hirurgov,1,kk,
050fgea76,Казахстанское общество бариатрических и метаболических хирургов РОО,казахстанское общество бариатрических и метаболических хирургов роо,2,kk,
050fh0z31,Queen Giovanna Hospital,queen giovanna hospital,1,en,
050fh0z31,Tsaritsa Yoanna – ISUL,tsaritsa yoanna-isul,2,en,
050fh0z31,Tsaritsa Yoanna Hospital,tsaritsa yoanna hospital,2,en,
050fh0z31,болница Царица Йоанна,болница царица йоанна,2,bg,
050gv4c78,2i2c,2i2c,1,en,
050gv4c78,International Interactive Computing Collaboration,international interactive computing collaboration,2,en,
050gv4c78,The International Interactive Computing Collaboration,the international interactive computing collaboration,2,en,
050hkx325,TNM,tnm,10,en,
050hkx325,Tōkyō Kokuritsu Hakubutsukan,tōkyō kokuritsu hakubutsukan,2,ja,
050hkx325,Tokyo National Museum,tokyo national museum,1,en,
050hkx325,東京国立博物館,東京国立博物館,2,ja,
050k36w08,Obshchezhitiye Gosudarstvennogo Instituta Fizicheskoy Kultury,obshchezhitiye gosudarstvennogo instituta fizicheskoy kultury,2,ru,
050k36w08,Tchaikovsky State Institute of Physical Culture,tchaikovsky state institute of physical culture,1,en,
050k36w08,Чайковский государственный институт физической культуры,чайковский государственный институт физической культуры,2,ru,
050m5b118,Maha Makutta Ratcha Witthayalai,maha makutta ratcha witthayalai,2,th,
050m5b118,Mahamakut Buddhist University,mahamakut buddhist university,1,en,
050m5b118,MBU,mbu,10,en,
050m5b118,มหาวิทยาลัยมหามกุฏราชวิทยาลัย,มหาวิทยาลัยมหามกุฏราชวิทยาลัย,2,th,
050mver74,EBTIC,ebtic,1,en,"EBTIC is an ICT research and innovation center established by Etisalat, BT, and Khalifa University and supported by ICT Fund. "
050vtbc65,Vestigia,vestigia,1,en,
05167c961,Western University of Health Sciences,western university of health sciences,1,en,
05167c961,WesternU,westernu,2,en,
0517atn92,(주)심유,주심유,2,ko,
0517atn92,Symyoo,symyoo,1,cm,Commercial Research organisation (CRO)
05188mw55,Japan Medical Association,japan medical association,1,en,
05188mw55,JMA,jma,10,en,
05188mw55,Nichii,nichii,2,ja,
05188mw55,Nihon Ishi Kai,nihon ishi kai,2,ja,
05188mw55,日本医師会,日本医師会,2,ja,
051a9ap09,Bibliotheca Alexandrina,bibliotheca alexandrina,1,la,
051a9ap09,Center for Documentation of Cultural and Natural Heritage,center for documentation of cultural and natural heritage,2,en,
051a9ap09,Maktabat al-Iskandarīyah,maktabat al-iskandarīyah,2,ar,
051a9ap09,مكتبة الإسكندرية,مكتبة الإسكندرية,2,ar,
051mv2k59,"Federal State Budgetary Scientific Institution ""Kursk Federal Agrarian Scientific Center""",federal state budgetary scientific institution kursk federal agrarian scientific center,2,en,
051mv2k59,"FSBSI ""Kursky Fants""",fsbsi kursky fants,2,en,
051mv2k59,Kursk Federal Agrarian Scientific Center,kursk federal agrarian scientific center,1,en,
051mv2k59,Федеральное Государственное Бюджетное Научное Учреждение,федеральное государственное бюджетное научное учреждение,2,ru,
051rrn740,St. Luke's Mountain States Tumor Institute,st luke’s mountain states tumor institute,1,en,
051rrn740,St. Luke’s MSTI,st luke’s msti,2,en,
051wenh03,Akademia,akademia,1,af,University working in Afrikaans
051x1vv05,Skyfox,skyfox,2,neo,
051x1vv05,Skyfox Publishing Group,skyfox publishing group,1,en,
051x1vv05,Skyfox Research Foundation,skyfox research foundation,2,en,
051zva233,Guójiā Túshūguǎn Guǎnlǐjú,guójiā túshūguǎn guǎnlǐjú,2,zh,
051zva233,Lembaga Perpustakaan Negara,lembaga perpustakaan negara,2,ms,
051zva233,National Library Board,national library board,1,en,
051zva233,NLB,nlb,10,en,
051zva233,தேசிய நூலக வாரியம்,தேசிய நூலக வாரியம்,2,ta,
051zva233,国家图书馆管理局,国家图书馆管理局,2,zh,
0520y8c54,Sverdlovsk Scientific Research Institute of Chemical Engineering,sverdlovsk scientific research institute of chemical engineering,2,en,
0520y8c54,SverdNIIhimmash,sverdniihimmash,1,ru,
0520y8c54,Свердловский научно-исследовательский институт химического машиностроения,свердловский научно-исследовательский институт химического машиностроения,2,ru,
0520y8c54,СвердНИИхиммаш,свердниихиммаш,10,ru,
05256fm24,Ministry of Health and Family Welfare,ministry of health and family welfare,1,en,
05256fm24,MoHFW,mohfw,10,en,
05256fm24,Sbāsthya ō paribār kalyāṇ Montronaloya,sbāsthya ō paribār kalyāṇ montronaloya,2,bn,
05256fm24,স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রণালয়,স্বাস্থ্য ও পরিবার কল্যাণ মন্ত্রণালয়,2,bn,
0526snb40,Fellowship of Engineering,fellowship of engineering,2,en,
0526snb40,RAEng,raeng,2,en,
0526snb40,Royal Academy of Engineering,royal academy of engineering,1,en,
052ed1t23,Agudat Yesharim,agudat yesharim,2,he,“The Association of the Righteous” in Hebrew
